Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
QATAR UNIVERSITY,Qatar,25.3741735,51.4899,393,490,M,FC,HI,3.0,A,15.2,401,20.1,401,53.7,245,7.0,401,100.0,10.0,99.9,21.0,30.6,2016,1.13684972922869,2.624431027598134,blue
QUAID-I-AZAM UNIVERSITY,Pakistan,33.747222,73.138889,701,700,L,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.589193491073858,0.0749818434883409,blue
QUEEN MARY UNIVERSITY OF LONDON (QMUL),United Kingdom,51.52172,-0.09858,123,109,L,FC,VH,5.0,A,53.6,173,45.3,263,64.7,191,47.7,255,98.6,70.0,99.8,26.0,58.7,2016,3.917174775228807,0.1995230352790609,red
QUEEN'S UNIVERSITY,Canada,44.225,-76.4951,223,206,L,FC,VH,5.0,A,43.4,219,62.3,148,10.4,401,65.7,135,76.4,197.0,25.6,401.0,44.0,2016,2.351170703460249,-0.5761345747093914,blue
QUEEN'S UNIVERSITY OF BELFAST,United Kingdom,54.5843055,-5.9349535,195,182,L,FC,VH,5.0,A,36.2,280,55.2,185,42.7,310,45.3,271,98.8,65.0,94.5,81.0,47.5,2016,3.202627050767397,0.187219130761967,blue
QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT),Australia,-27.4728,153.0235,276,263,XL,CO,VH,3.0,A,39.9,251,56.7,179,13.6,401,31.4,386,96.9,101.0,49.6,287.0,38.1,2016,1.8291012874456936,1.9597590613018991,blue
RADBOUD UNIVERSITY NIJMEGEN,Netherlands,51.819399,5.861442,190,177,L,FC,VH,4.0,A,38.6,259,26.6,401,50.4,255,78.4,84,51.8,295.0,33.9,388.0,48.2,2016,2.2920004665027367,0.5241837498534759,blue
RENMIN (PEOPLE’S) UNIVERSITY OF CHINA,China,39.9699825,116.3122275,430,450,L,FO,VH,4.0,A,0.0,0,0.0,0,38.8,332,6.0,401,13.0,401.0,8.3,401.0,28.8,2016,-0.839695700559451,0.2532724275689316,blue
RENSSELAER POLYTECHNIC INSTITUTE,United States,42.7300305,-73.678599,310,348,M,CO,VH,5.0,B,20.9,401,24.8,401,17.7,401,95.6,26,9.2,401.0,39.9,345.0,36.0,2016,1.2042896574739903,-0.8014734336948836,blue
RHEINISCH-WESTFÄLISCHE TECHNISCHE HOCHSCHULE AACHEN,Germany,50.778378,6.0773465,146,145,XL,FC,VH,5.0,A,69.2,113,96.9,34,21.0,401,44.9,275,30.9,393.0,57.1,245.0,55.0,2016,3.154457573974772,-0.9064792824188016,red
RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITÄT BONN,Germany,50.73385825,7.103284375,231,210,XL,FC,VH,5.0,A,57.9,155,29.5,401,48.3,277,23.5,401,16.7,401.0,34.1,386.0,43.0,2016,1.6063718500318502,-0.9316040196763732,blue
RHODES UNIVERSITY ,South Africa,-33.3136575,26.520073,600,550,S,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.097641137426595,-1.029830243413343,blue
RICE UNIVERSITY,United States,29.717171,-95.4018215,90,106,M,FC,VH,5.0,B,43.0,222,20.5,401,85.4,97,98.0,18,89.2,147.0,88.8,107.0,65.0,2016,4.193175339947933,0.184361004541814,red
RITSUMEIKAN UNIVERSITY,Japan,35.031364,135.725175,701,701,XL,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.469499116030215,-1.0049838607771897,blue
RMIT UNIVERSITY,Australia,-37.8047,144.958,252,273,XL,CO,VH,2.0,A,42.0,236,74.1,109,14.9,401,19.8,401,100.0,35.0,83.5,130.0,40.6,2016,2.2025868259240764,3.259483822016936,blue
ROYAL HOLLOWAY UNIVERSITY OF LONDON,United Kingdom,51.424741125,-0.56661225,235,231,M,CO,VH,5.0,A,25.2,401,25.6,401,27.2,401,71.5,111,98.3,75.0,99.1,38.0,42.6,2016,2.7402087368131665,0.3239036307520556,blue
RUDN UNIVERSITY,Russia,55.751244,37.618423,650,650,L,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.438474771660524,0.0666610003773809,blue
RUHR-UNIVERSITÄT BOCHUM,Germany,51.4442295,7.2613645,460,430,XL,FC,VH,4.0,A,0.0,0,0.0,0,9.2,401,42.3,293,22.0,401.0,36.6,365.0,27.0,2016,-0.4312118969303934,0.4933824621418087,blue
RUPRECHT-KARLS-UNIVERSITÄT HEIDELBERG,Germany,49.410121,8.706576,72,66,L,FC,VH,5.0,A,90.1,59,70.5,117,69.7,159,36.4,340,48.4,305.0,59.5,237.0,69.7,2016,4.025721748208087,-0.7087217555818114,red
"RUTGERS - THE STATE UNIVERSITY OF NEW JERSEY, NEW BRUNSWICK",United States,40.50023125,-74.44789075,301,269,XL,CO,VH,5.0,A,43.8,216,27.3,401,34.8,376,35.7,347,21.1,401.0,27.1,401.0,36.8,2016,1.131503571006572,-0.892368249999007,blue
"RUTGERS - THE STATE UNIVERSITY OF NEW JERSEY, NEWARK",United States,40.50023125,-74.44789075,700,650,M,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.517041872777696,0.0669274692183329,blue
RYERSON UNIVERSITY,Canada,43.6578175,-79.380345,701,701,XL,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.5906050965993344,0.0751428243862046,blue
SABANCI UNIVERSITY,Turkey,40.892037,29.378545,450,450,S,FO,VH,2.0,B,0.0,0,0.0,0,45.2,292,20.7,401,48.0,306.0,19.3,401.0,27.8,2016,-0.5336648141228424,2.7913048836341905,blue
SAINT-PETERSBURG STATE UNIVERSITY,Russia,59.9313,30.3264,258,256,L,FC,HI,5.0,A,38.0,264,31.3,388,97.6,46,3.7,401,4.4,401.0,26.4,401.0,40.1,2016,1.3067013682470892,-0.9407574756511288,blue
SAITAMA UNIVERSITY,Japan,35.553433,139.647862,701,701,M,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.5906050965993344,0.0751428243862046,blue
SAN DIEGO STATE UNIVERSITY,United States,32.7752265,-117.071346,701,701,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.469499116030215,-1.0049838607771897,blue
SAPIENZA - UNIVERSITÀ DI ROMA,Italy,41.903316,12.5459145,223,213,XL,FC,VH,5.0,A,76.3,90,43.8,279,3.4,401,38.1,321,4.2,401.0,13.5,401.0,44.0,2016,1.4586204623054757,-1.3498871770747802,blue
SCIENCES PO PARIS,France,48.8547245625,2.3285310625,220,223,M,SP,VH,5.0,A,31.4,336,64.7,140,84.7,99,3.8,401,53.2,288.0,98.0,52.0,44.5,2016,2.7041065940500384,-0.1064774724200136,blue
SEJONG UNIVERSITY ,South Korea,37.596275,127.0522025,550,1000,M,CO,VH,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.775402503342915,0.1224713769477993,blue
SEOUL NATIONAL UNIVERSITY (SNU),South Korea,37.46,126.95,35,36,L,FC,VH,4.0,A,98.5,30,96.1,37,82.1,112,72.9,105,26.0,401.0,17.6,401.0,82.1,2016,4.454768438100791,-0.1907797719830083,red
SEOUL NATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY ,South Korea,37.6319375,127.078018,701,1000,M,FO,VH,,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.975012519594728,-0.2126314167143283,blue
SEPULUH NOPEMBER INSTITUTE OF TECHNOLOGY,Indonesia,-7.281601,112.7929965,701,701,L,SP,LO,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.5906050965993344,0.0751428243862046,blue
SHAHID BEHESHTI UNIVERSITY TEHRAN,Iran,35.802222,51.393333,701,1000,L,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-3.012675148716773,0.1232761128474743,blue
SHANDONG UNIVERSITY,China,37.526157,122.048467,550,600,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.0896543125832423,-1.022047667361106,blue
SHANGHAI JIAO TONG UNIVERSITY,China,31.200472,121.429896,61,70,XL,FC,VH,5.0,A,87.1,65,95.7,38,37.3,346,80.1,78,71.0,211.0,15.1,401.0,72.2,2016,4.259189891809891,-0.9320320621105465,red
SHANGHAI UNIVERSITY,China,31.3170155,121.389705,460,420,XL,CO,VH,2.0,A,0.0,0,0.0,0,29.6,401,22.5,401,10.3,401.0,3.7,401.0,27.3,2016,-1.0808415302340793,2.344005410943828,blue
SHARIF UNIVERSITY OF TECHNOLOGY,Iran,35.701075529,51.3508619299,440,480,M,FO,VH,4.0,A,0.0,0,0.0,0,8.4,401,92.2,38,,,1.4,401.0,28.0,2016,-0.2285557182889929,0.3009836925830905,blue
SHINSHU UNIVERSITY ,Japan,36.251273,137.978024,701,701,M,FC,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.5906050965993344,0.0751428243862046,blue
SICHUAN UNIVERSITY,China,30.675937,104.100308,600,500,XL,FC,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.148166841721895,0.0422473968568623,blue
SIMON FRASER UNIVERSITY,Canada,49.279063,-122.917549,226,225,L,CO,VH,4.0,A,31.9,325,35.6,345,5.3,401,82.9,67,94.9,120.0,92.7,93.0,43.6,2016,2.679364505675277,1.2493320450029433,blue
SINGAPORE MANAGEMENT UNIVERSITY,Singapore,1.296981,103.8496005,440,1000,M,SP,HI,2.0,A,0.0,0,0.0,0,5.9,401,33.7,362,100.0,31.0,55.4,258.0,28.1,2016,-0.7358268506491008,3.511714132108802,blue
SMITH COLLEGE,United States,42.3186065,-72.638525,701,701,S,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.469499116030215,-1.0049838607771897,blue
"SOAS - SCHOOL OF ORIENTAL AND AFRICAN STUDIES, UNIVERSITY OF LONDON ",United Kingdom,51.522072,-0.12895725,252,275,S,SP,VH,5.0,A,38.4,261,26.1,401,45.8,289,15.5,401,100.0,37.0,100.0,13.0,40.6,2016,2.3809484293744068,0.3142550031816766,blue
"SOFIA UNIVERSITY ""ST. KLIMENT OHRIDSKI""",Bulgaria,42.6494986,23.3571502,700,701,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.467927774007872,-1.004989190154009,blue
SOGANG UNIVERSITY,South Korea,37.5515955,126.9410355,420,430,M,CO,VH,4.0,B,0.0,0,0.0,0,50.4,257,17.6,401,12.5,401.0,9.6,401.0,29.7,2016,-0.5574668797692656,0.2741926770813775,blue
SOUTH CHINA UNIVERSITY OF TECHNOLOGY,China,23.1563715,113.340126,600,600,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.2893273942695336,0.0583454866432401,blue
SOUTHEAST UNIVERSITY,China,32.054666448,118.78666352,550,470,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-1.9061455942713124,-1.0429751840833972,blue
SOUTHERN FEDERAL UNIVERSITY,Russia,47.2247,39.7286,600,650,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.2388016899742333,-1.0137321536269652,blue
SOUTHERN METHODIST UNIVERSITY,United States,32.8429835,-96.7847485,701,701,M,CO,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.469499116030215,-1.0049838607771897,blue
STANFORD UNIVERSITY,United States,37.424892,-122.168986,2,3,L,FC,VH,5.0,A,100.0,5,100.0,5,100.0,20,99.7,14,99.7,52.0,74.0,170.0,98.7,2016,6.508770409151169,-0.2530731952387194,red
STELLENBOSCH UNIVERSITY,South Africa,-33.93143,18.8647905,395,302,L,FC,HI,5.0,A,32.2,323,28.2,401,5.0,401,44.7,277,74.4,201.0,20.0,401.0,30.5,2016,0.9431987325987604,-0.4996470822800365,blue
STEVENS INSTITUTE OF TECHNOLOGY,United States,40.7449025,-74.0246695,700,650,M,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.395935892208576,-1.0131992159450611,blue
STOCKHOLM UNIVERSITY,Sweden,59.33627,18.063173,196,182,L,CO,VH,5.0,A,66.3,126,35.3,349,21.9,401,49.5,236,38.1,351.0,18.5,401.0,47.2,2016,1.9869544176101488,-0.9536921189736348,blue
STONY BROOK UNIVERSITY,United States,40.91,-73.13,390,372,L,FC,VH,4.0,A,21.9,401,5.2,401,40.4,323,41.9,295,11.4,401.0,86.6,115.0,30.7,2016,0.740382993434808,0.7043510989224666,blue
SULTAN QABOOS UNIVERSITY,Oman,23.6002642,58.168135,460,550,M,FC,HI,3.0,A,0.0,0,0.0,0,62.1,203,9.5,401,100.0,34.0,4.5,401.0,27.2,2016,-0.2566301121046095,2.067309311864758,blue
SUMY STATE UNIVERSITY,Ukraine,50.890101,34.754395,701,701,M,CO,HI,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.8328170577375733,2.235396194712993,blue
SUN YAT-SEN UNIVERSITY,China,23.06818,113.38559,297,307,XL,FC,VH,4.0,A,41.2,241,39.0,321,20.3,401,50.1,230,39.6,343.0,10.5,401.0,37.0,2016,1.086241902923026,0.188635312902176,blue
SUNGKYUNKWAN UNIVERSITY,South Korea,37.585447,126.995297,106,118,L,FC,VH,5.0,B,65.2,127,98.1,31,84.6,100,36.9,334,17.6,401.0,23.1,401.0,62.2,2016,3.364510873373276,-1.164009248751532,red
SWANSEA UNIVERSITY,United Kingdom,51.6093304375,-3.9804559375,390,400,L,FC,HI,4.0,A,18.4,401,18.3,401,40.1,327,32.2,376,67.9,228.0,70.1,186.0,30.7,2016,1.0133332868649405,1.0302276897790288,blue
SWINBURNE UNIVERSITY OF TECHNOLOGY,Australia,-37.8221504,145.0389,450,550,L,CO,VH,2.0,A,0.0,0,0.0,0,10.7,401,30.2,396,92.0,131.0,94.2,83.0,27.9,2016,0.1751664153154171,3.6601543898021673,blue
SYRACUSE UNIVERSITY,United States,43.038514,-76.13476,600,550,L,CO,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.097641137426595,-1.029830243413343,blue
TAIPEI MEDICAL UNIVERSITY,Taiwan,25.027445,121.563075,410,430,M,FO,VH,4.0,B,0.0,0,0.0,0,74.0,144,17.9,401,20.0,401.0,19.7,401.0,29.9,2016,-0.1803120273265431,0.4421017708140042,blue
TALLINN UNIVERSITY OF TECHNOLOGY,Estonia,59.43696,24.75353,650,650,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.438474771660524,0.0666610003773809,blue
TAMPERE UNIVERSITY OF TECHNOLOGY ,Finland,28.362228,75.588597,319,356,M,CO,VH,3.0,A,14.6,401,31.1,391,94.1,60,19.2,401,55.3,281.0,21.0,401.0,35.5,2016,1.0026779039261124,1.7027244462958424,blue
TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV,Ukraine,50.4384732461,30.5067863062,440,430,L,CO,HI,5.0,A,0.0,0,0.0,0,65.9,181,2.5,401,1.7,401.0,5.4,401.0,28.0,2016,-0.6405984305004329,-0.905185384977084,blue
TECHNICAL UNIVERSITY OF DENMARK,Denmark,55.784122,12.519059,109,112,M,FO,VH,5.0,A,34.5,296,43.8,280,98.9,39,74.0,97,98.7,67.0,78.0,151.0,61.8,2016,4.115176677136244,0.1751869813580491,red
TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,Israel,32.776365,35.0223235,213,198,L,FC,VH,5.0,A,45.2,210,32.4,375,21.9,401,80.4,76,65.3,240.0,7.9,401.0,45.5,2016,2.094853039550423,-0.70975373666062,blue
TECHNISCHE UNIVERSITÄT BERLIN,Germany,52.5117255,13.3266705,164,178,L,CO,VH,5.0,A,61.3,147,78.7,96,42.7,312,30.0,401,39.8,341.0,61.8,229.0,52.1,2016,2.906968165111725,-0.6906415636944958,red
TECHNISCHE UNIVERSITÄT BRAUNSCHWEIG,Germany,52.5117255,13.3266705,480,550,L,CO,VH,5.0,A,0.0,0,0.0,0,65.1,187,11.9,401,7.8,401.0,34.3,384.0,26.4,2016,-0.4908615708824725,-0.6262639455237615,blue
TECHNISCHE UNIVERSITÄT DARMSTADT,Germany,49.874661,8.660525,247,246,L,FO,VH,5.0,A,29.3,367,82.6,84,7.7,401,69.0,127,59.5,261.0,56.4,251.0,41.2,2016,2.434501186036599,-0.4837102567385244,blue
TECHNISCHE UNIVERSITÄT DORTMUND,Germany,51.492594,7.415056,600,500,L,CO,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.2692728222910143,1.1223740820202568,blue
TECHNISCHE UNIVERSITÄT DRESDEN,Germany,51.028554,13.7285075,210,227,XL,FC,VH,5.0,A,41.6,239,67.8,128,6.9,401,77.0,89,72.9,205.0,36.2,367.0,45.7,2016,2.5585386524816105,-0.5343498404909309,blue
TECHNISCHE UNIVERSITÄT MÜNCHEN,Germany,48.14852,11.5676645,60,60,XL,CO,VH,5.0,A,85.0,68,97.6,33,86.4,91,28.9,401,53.7,286.0,57.0,246.0,72.4,2016,4.410348541549982,-0.7095640305034184,red
TECHNISCHE UNIVERSITÄT WIEN,Austria,48.198896,16.369325,183,197,L,FO,VH,5.0,A,39.4,255,67.7,129,5.3,401,87.2,52,65.7,237.0,88.1,110.0,48.8,2016,3.1670209848886883,-0.2152748667338193,blue
TECNOLÓGICO DE MONTERREY (ITESM),Mexico,19.283703,-99.136333,206,238,L,FC,MD,4.0,B,36.0,283,92.6,56,75.6,138,3.4,401,94.9,121.0,35.3,374.0,46.1,2016,2.641831975553715,0.7642242035931204,blue
TEL AVIV UNIVERSITY,Israel,32.113110125,34.8033525,212,203,L,FC,VH,4.0,A,47.7,193,36.2,342,7.8,401,97.0,22,31.6,390.0,7.7,401.0,45.6,2016,1.8091027747218755,0.058558580130012,blue
TEMPLE UNIVERSITY,United States,39.9808005,-75.155202,700,650,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.395935892208576,-1.0131992159450611,blue
TEXAS A&M UNIVERSITY,United States,30.614044,-96.342133,160,159,XL,FC,VH,5.0,A,68.7,116,59.0,165,7.7,401,83.1,66,6.4,401.0,16.6,401.0,52.6,2016,2.375715054226117,-1.3120181667350246,red
THAMMASAT UNIVERSITY,Thailand,14.076421,100.5987,650,650,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.438474771660524,0.0666610003773809,blue
THE CATHOLIC UNIVERSITY OF KOREA ,South Korea,37.278407,127.027788,500,600,M,FC,VH,5.0,B,0.0,0,0.0,0,89.0,77,15.2,401,3.6,401.0,3.1,401.0,25.2,2016,-0.6909553093283268,-0.8426414431486211,blue
THE CHINESE UNIVERSITY OF HONG KONG (CUHK),Hong Kong,22.418587,114.2081345,44,51,L,FC,VH,4.0,A,92.4,49,82.0,86,65.9,182,53.4,205,99.5,54.0,79.9,147.0,78.1,2016,4.981177131140974,0.8935649930943813,red
THE HONG KONG POLYTECHNIC UNIVERSITY,Hong Kong,22.3046025,114.179821,111,116,L,CO,VH,2.0,A,63.8,133,51.6,214,48.1,279,59.3,167,100.0,45.0,80.9,139.0,61.4,2016,3.595128508869097,3.239299119263076,red
THE HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY (HKUST),Hong Kong,22.3374505,114.263211,36,28,L,CO,VH,3.0,A,91.1,55,86.0,69,45.7,290,87.5,51,100.0,14.0,98.7,41.0,81.8,2016,5.337569855065373,2.082697675006083,red
THE ROBERT GORDON UNIVERSITY,United Kingdom,57.148018,-2.101656,701,701,M,FO,HI,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.8328170577375733,2.235396194712993,blue
THE UNIVERSITY OF ADELAIDE,Australia,-34.9202175,138.604911,125,113,L,FC,VH,5.0,A,67.4,123,62.3,151,29.7,401,48.0,251,94.5,122.0,99.2,35.0,58.6,2016,3.905274921116338,0.0169119776176155,red
THE UNIVERSITY OF AUCKLAND,New Zealand,-36.852596,174.769411,81,82,L,FC,VH,5.0,A,90.1,58,85.8,71,18.8,401,50.0,231,86.5,162.0,89.5,106.0,67.3,2016,4.411270211280976,-0.285742471374755,red
THE UNIVERSITY OF GEORGIA,United States,33.919435,-83.346881,440,410,XL,FC,VH,5.0,A,0.0,0,0.0,0,21.6,401,35.8,343,50.2,302.0,16.3,401.0,28.0,2016,-0.1515857269958188,-0.4898783069361445,blue
THE UNIVERSITY OF MANCHESTER,United Kingdom,53.4644325,-2.2355155,29,33,XL,FC,VH,5.0,A,97.9,31,99.7,15,76.9,131,53.5,204,90.1,144.0,98.6,42.0,84.8,2016,5.681782794262928,-0.1813170316398149,red
THE UNIVERSITY OF MELBOURNE,Australia,-37.83761,145.041567,42,42,XL,FC,VH,5.0,A,99.7,17,99.2,23,27.5,401,75.1,93,82.6,181.0,99.3,30.0,79.5,2016,5.33462181532254,-0.3074014550281872,red
THE UNIVERSITY OF NEW SOUTH WALES (UNSW),Australia,-33.917295,151.231356,49,46,XL,FC,VH,4.0,A,95.3,39,98.7,27,22.3,401,77.1,88,100.0,32.0,95.2,75.0,77.8,2016,5.201270637143124,0.8974322602876834,red
THE UNIVERSITY OF NOTTINGHAM,United Kingdom,52.950001,-1.15,75,70,L,FC,VH,5.0,A,71.4,104,91.3,60,59.0,216,50.7,223,90.3,143.0,87.9,111.0,68.7,2016,4.6775372330411855,-0.1518077582794463,red
THE UNIVERSITY OF QUEENSLAND (UQ),Australia,-27.497473,153.013225,51,46,XL,FC,VH,5.0,A,93.4,46,82.7,82,33.1,394,79.9,80,100.0,42.0,84.6,125.0,77.6,2016,5.148581365608536,-0.1962844171233749,red
THE UNIVERSITY OF SHEFFIELD,United Kingdom,53.38172,-1.479158,84,80,L,FC,VH,5.0,A,70.3,111,66.2,133,62.7,199,52.0,214,84.8,171.0,97.1,59.0,66.9,2016,4.427962008914513,-0.0567234242203993,red
THE UNIVERSITY OF SYDNEY,Australia,-33.889192,151.189728,46,45,XL,FC,VH,5.0,A,99.1,26,98.1,29,25.7,401,67.1,131,99.8,49.0,94.9,79.0,77.9,2016,5.287285151190513,-0.1971404159514142,red
THE UNIVERSITY OF TOKYO,Japan,35.7110415,139.765039,34,39,L,FC,VH,5.0,A,100.0,7,99.6,18,92.2,73,64.4,141,9.8,401.0,19.8,401.0,82.6,2016,4.52024780892064,-1.3887468859641066,red
THE UNIVERSITY OF WARWICK,United Kingdom,52.380857,-1.561638,51,48,L,FC,VH,4.0,A,83.9,69,98.9,24,62.9,198,58.2,171,96.0,109.0,99.0,39.0,77.6,2016,5.224457109213685,0.9903608206655904,red
THE UNIVERSITY OF WESTERN AUSTRALIA (UWA),Australia,-31.980069,115.817898,102,98,L,FC,VH,5.0,A,71.8,103,55.2,186,30.2,401,73.7,99,99.5,53.0,51.9,274.0,62.7,2016,3.867710151002108,-0.280060749759941,red
TIANJIN UNIVERSITY,China,39.101647,117.1661475,490,430,XL,CO,VH,5.0,A,0.0,0,0.0,0,28.0,401,47.8,253,10.9,401.0,2.4,401.0,25.7,2016,-0.5617897065840515,-0.8959764217800641,blue
TILBURG UNIVERSITY,Netherlands,51.563024,5.041827,330,293,M,FO,VH,4.0,A,21.1,401,36.9,334,12.1,401,68.3,128,87.0,160.0,37.9,355.0,34.6,2016,1.5341737703697813,0.8470161510256812,blue
TOHOKU UNIVERSITY,Japan,38.271773,140.861356,75,74,L,FC,VH,5.0,A,78.7,83,57.5,174,97.9,45,52.3,213,13.3,401.0,17.8,401.0,68.7,2016,3.4664446644740226,-1.1751970869272017,red
TOKAI UNIVERSITY,Japan,35.36362,139.27457,701,701,XL,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.5906050965993344,0.0751428243862046,blue
TOKYO INSTITUTE OF TECHNOLOGY,Japan,35.60578,139.6843815,56,56,M,CO,VH,5.0,A,82.7,71,77.4,102,90.4,74,67.5,130,25.3,401.0,26.3,401.0,74.9,2016,4.131615609804477,-1.0916207386381211,red
TOKYO MEDICAL AND DENTAL UNIVERSITY ,Japan,35.7012575,139.764795,329,391,S,FO,VH,4.0,A,18.8,401,10.8,401,100.0,7,26.1,401,3.2,401.0,13.8,401.0,34.7,2016,0.5044388184279841,0.1943810803535408,blue
TOKYO METROPOLITAN UNIVERSITY,Japan,35.616588,139.3775135,480,500,M,CO,VH,4.0,A,0.0,0,0.0,0,12.5,401,67.7,129,7.8,401.0,6.3,401.0,26.1,2016,-0.6786028903478589,0.180103162083432,blue
TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY ,Japan,35.699669,139.517411,600,600,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.2893273942695336,0.0583454866432401,blue
TOKYO UNIVERSITY OF SCIENCE,Japan,33.9568695,131.1876885,701,700,L,FO,VH,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2016,-2.589193491073858,0.0749818434883409,blue
TOMSK POLYTECHNIC UNIVERSITY,Russia,56.587647,84.903247,400,490,M,FO,VH,5.0,A,9.7,401,21.1,401,94.6,58,2.1,401,20.8,401.0,76.3,157.0,30.3,2016,0.7476347451164891,-0.2769249032114391,blue
TOMSK STATE UNIVERSITY,Russia,56.484269,84.956267,377,490,M,CO,VH,5.0,A,20.4,401,19.2,401,83.5,104,2.5,401,23.7,401.0,57.3,244.0,31.4,2016,0.6554080899759877,-0.4431707593949546,blue
TONGJI UNIVERSITY,China,31.2844465,121.5025075,315,345,XL,FC,VH,5.0,A,35.5,285,30.8,399,29.1,401,38.5,313,68.5,222.0,26.8,401.0,35.7,2016,1.2997129739536564,-0.4788386579815279,blue
TRINITY COLLEGE DUBLIN (TCD),Ireland,53.3443105,-6.257851,98,78,L,FC,VH,5.0,A,68.2,119,57.8,172,39.6,330,62.4,151,98.0,82.0,85.9,119.0,62.8,2016,4.154836417693892,-0.0315354817495696,red
TSINGHUA UNIVERSITY,China,40.000979,116.326377,24,25,XL,FC,VH,5.0,A,99.0,28,99.2,22,85.6,95,79.5,81,43.3,327.0,28.1,401.0,86.0,2016,5.036465626185206,-1.0592013279057764,red
